SUBJECT,SURVEY_DAY,ADM0_NAME,items,length
297,1,Romania,"['apa', 'bulion de rosii', 'carne de porc', 'carne de vita', 'ceai', 'ceapa', 'ciocolata', 'crenvursti', 'lapte', 'morcovi', 'orez', 'paine', 'piper', 'portocala', 'sare', 'sunca', 'taitei', 'telina', 'ulei', 'varza murata', 'verdeata']",21
298,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza', 'carne de vita preparata', 'cartofi', 'ceapa', 'crenvursti', 'fasole verde', 'fulgi de cereale integrale', 'iaurt', 'mamaliga', 'mar', 'marar', 'morcovi', 'mustar', 'orez fiert', 'otet', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",26
299,1,Romania,"['apa', 'ardei gras', 'bors crud', 'bulion de carne', 'carne', 'cartofi', 'ceapa', 'cereale', 'gem', 'iaurt', 'lapte', 'mar', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'piper', 'pruna', 'rosie', 'sare', 'strugure', 'suc', 'ulei', 'verdeata']",24
300,1,Romania,"['carne de oaie', 'ceai', 'ceapa', 'lapte', 'morcovi', 'orez', 'paine', 'pasta de rosii', 'patrunjel', 'piper', 'salata verde', 'sare', 'ulei', 'urda', 'zahar', 'zeama de lamaie']",16
301,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'branza', 'bulion de rosii', 'cacao', 'carne de pui', 'ceapa', 'condimente', 'drojdie', 'faina', 'lapte', 'malai', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'piper', 'rosie', 'sare', 'strugure', 'suc de portocale', 'taitei', 'telina', 'ulei', 'usturoi', 'verdeata', 'vin', 'zahar']",29
302,1,Romania,"['branza vaci', 'cartofi pai', 'faina', 'nectarina', 'ou (crud)', 'peste preparat', 'unt', 'zahar']",8
303,1,Romania,"['apa', 'banana', 'branza', 'carne de porc', 'ceai', 'faina', 'mamaliga', 'mar', 'ou (crud)', 'paine', 'pesmet', 'smantana', 'ulei']",13
304,1,Romania,"['apa minerala', 'carne la gratar', 'cartofi pai', 'ceai', 'compot', 'dulceata', 'lapte', 'malai', 'mar', 'paine', 'salam', 'suc', 'unt']",13
305,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'cartofi la cuptor', 'ceai', 'ceapa', 'ciocolata', 'faina', 'fasole verde', 'lapte', 'marar', 'morcovi', 'ou (crud)', 'ou preparat', 'patrunjel radacina', 'pufuleti', 'rosie', 'salam', 'sare', 'telina', 'ulei', 'urda', 'varza', 'verdeata']",25
306,1,Romania,"['apa', 'ardei', 'banana', 'bors crud', 'cartofi preparati', 'ceapa', 'dovlecel', 'fasole verde', 'fructe', 'morcovi', 'paine', 'pate', 'patrunjel radacina', 'rosie', 'salata verde', 'sare', 'ulei', 'verdeata', 'zeama de lamaie']",19
307,1,Romania,"['apa', 'ardei gras', 'baton panificatie', 'bors crud', 'branza', 'cartofi', 'ceapa', 'ciocolata', 'mamaliga', 'marar', 'mici la gratar', 'morcovi', 'mustar', 'nectar de fructe', 'otet', 'patrunjel radacina', 'rosie', 'sare', 'ulei', 'varza', 'verdeata']",21
308,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceai', 'ceapa', 'fasole verde', 'fructe', 'iaurt', 'margarina', 'morcovi', 'ou preparat', 'paine', 'patrunjel radacina', 'piept de pui preparat', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",21
309,1,Romania,"['apa', 'branza', 'bulion de rosii', 'ceai', 'ceapa', 'condimente', 'faina', 'margarina', 'paine', 'pate', 'salam', 'sare', 'spaghete', 'suc', 'ulei', 'vinete', 'zahar']",17
310,1,Romania,"['banana', 'bors crud', 'branza topita', 'cartofi', 'cartofi pai', 'ceapa', 'cereale', 'fasole verde', 'lapte', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'pulpa de pui preparata', 'rosie', 'sare', 'ulei', 'unt']",18
311,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza', 'cartofi', 'cas', 'castravete', 'ceai', 'ceapa', 'condimente', 'drojdie', 'faina', 'fasole verde', 'lapte', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel radacina', 'pulpa de pui preparata', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",26
312,1,Romania,"['apa', 'bomboane', 'braga', 'branza', 'branza topita', 'bulion de rosii', 'cartofi', 'cartofi pai', 'cascaval', 'ceapa', 'ciocolata', 'condimente', 'faina', 'margarina', 'morcovi', 'ou ochi', 'paine', 'patrunjel radacina', 'piper', 'pulpa de pui preparata', 'rosie', 'sare', 'spaghete', 'sunca de praga', 'telina', 'ulei', 'verdeata', 'zahar']",28
313,1,Romania,"['apa', 'ardei gras', 'bulion de carne', 'carne de pasare', 'castravete', 'ceapa', 'cereale', 'gelatina', 'lapte', 'mar', 'morcovi', 'orez', 'piper', 'praf de budinca vanilie', 'sare', 'strugure', 'suc de mere', 'taitei', 'telina', 'ulei', 'verdeata', 'zahar']",22
314,1,Romania,"['apa', 'ardei copt', 'bors crud', 'carne de pui', 'cartofi', 'castravete murat', 'ceapa', 'copane de pui la cuptor', 'faina', 'legume preparate', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'pepene verde', 'pesmet', 'piper', 'rosie', 'sare', 'ulei']",22
315,1,Romania,"['bors crud', 'carne', 'cartofi', 'ceapa', 'chifla', 'ficat pasare preparat', 'inghetata', 'lapte', 'mar', 'marar', 'morcovi', 'napolitana', 'orez', 'otet', 'ou (crud)', 'paine', 'pate', 'patrunjel radacina', 'rosie', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'unt', 'varza', 'verdeata', 'vinete']",27
316,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'branza', 'branza topita', 'bulion de carne', 'carne de pasare', 'cartofi', 'ceai', 'ceapa', 'ciuperci', 'fasole verde', 'mar', 'morcovi', 'orez', 'paine', 'pate', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",27
317,1,Romania,"['apa', 'ardei gras', 'bomboana menta', 'bors crud', 'carne de pasare', 'cartofi', 'ceapa', 'fasole verde', 'lapte', 'mar', 'morcovi', 'napolitana', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'suc de mere', 'telina', 'ulei', 'varza', 'verdeata']",25
318,1,Romania,"['bere', 'biscuiti', 'branza', 'cartofi preparati', 'castravete', 'mar', 'muschi preparat', 'paine', 'rosie']",9
319,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceai', 'ceapa', 'dulceata', 'faina', 'fasole verde', 'iaurt', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'patrunjel radacina', 'piept de pui preparat', 'rosie', 'sare', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",25
320,1,Romania,"['apa', 'bors crud', 'carnat preparat', 'carne de miel', 'cartofi', 'castravete', 'ciocolata calda', 'corn', 'gusa de porc', 'lapte', 'morcovi', 'paine', 'pastarnac', 'patrunjel radacina', 'piper', 'rosie', 'salam de vara', 'sare', 'suc', 'telina', 'ulei', 'verdeata', 'zahar']",23
321,1,Romania,"['apa', 'carne de vitel', 'cartof natur', 'cartofi', 'castravete', 'ceai', 'ceapa', 'ceapa rosie', 'fructe', 'gem', 'margarina', 'masline', 'morcovi', 'mustar', 'orez', 'otet', 'ou (crud)', 'ou preparat', 'paine', 'patrunjel radacina', 'piper', 'sare', 'telina', 'verdeata', 'zeama de lamaie']",25
322,1,Romania,"['apa', 'ardei', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'dovlecel', 'fasole verde', 'iaurt', 'lapte', 'morcovi', 'patrunjel', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata', 'vinete']",21
323,1,Romania,"['apa', 'apa plata', 'branza oaie', 'carne de vita', 'cartofi', 'castravete murat', 'cereale', 'condimente', 'faina', 'fructe', 'ketchup', 'lapte', 'lipie arabeasca', 'morcovi', 'paste fainoase', 'sare', 'suc', 'suc de portocale', 'ulei', 'varza', 'zahar']",21
324,1,Romania,"['apa', 'ardei', 'arome', 'bors crud', 'cacao', 'ceapa', 'ciuperci', 'costita', 'faina', 'fasole boabe', 'fructe', 'lapte', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'pepene galben', 'piper', 'praf de copt', 'rosie', 'sare', 'sunca', 'telina', 'ulei', 'verdeata', 'zahar']",29
325,1,Romania,"['apa', 'banana', 'branza', 'branza topita', 'bulion de carne', 'carne de pasare', 'ceai', 'ceapa', 'cereale', 'ciocolata', 'drojdie', 'faina', 'gris', 'lapte', 'margarina', 'morcovi', 'muschi de porc preparat', 'orez', 'ou (crud)', 'paine', 'piper', 'pufuleti', 'salam', 'sare', 'telina', 'ulei', 'verdeata', 'zahar']",28
326,1,Romania,"['apa', 'banana', 'bulion de rosii', 'cartofi preparati', 'castravete', 'cereale', 'condimente', 'corn', 'dulceata', 'lapte', 'orez fiert', 'paine', 'parmezan', 'rosie', 'sare', 'spaghete', 'sunca', 'ulei']",18
327,1,Romania,"['apa', 'banana', 'bors crud', 'castravete', 'ceai', 'ceapa', 'ciuperci', 'condimente', 'costita afumata', 'fasole boabe', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'pastarnac', 'pate', 'patrunjel', 'patrunjel radacina', 'piper', 'pufuleti', 'sare', 'spaghete', 'suc', 'telina', 'turta dulce', 'ulei', 'usturoi', 'verdeata']",28
328,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza', 'branza vaci', 'carne de pasare', 'cartofi', 'ceapa', 'coaja de lamaie', 'condimente', 'drojdie', 'faina', 'fasole verde', 'galbenus crud', 'lapte', 'mar', 'margarina', 'morcovi', 'napolitana', 'ou (crud)', 'ou fiert', 'paine', 'pasta de rosii', 'patrunjel radacina', 'pulpa de pui preparata', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'vanilie', 'varza', 'verdeata', 'zahar']",35
329,1,Romania,"['baton panificatie', 'bors crud', 'branza vaci', 'cacao', 'carne', 'cartofi', 'ceai de plante', 'ceapa', 'lapte', 'miere de albine', 'morcovi', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'paine alba', 'patrunjel radacina', 'pesmet', 'rosii in bulion', 'salam uscat', 'sare', 'smantana', 'supa de oase', 'unt', 'verdeata', 'zahar']",26
330,1,Romania,"['ardei', 'ardei gras', 'bulion de gaina', 'capsuni', 'carne', 'carne de pasare', 'cartofi', 'castravete', 'ceapa', 'chipsuri', 'cirese', 'corn', 'fidea', 'gem', 'inghetata', 'lapte', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'paine alba', 'piper', 'rosie', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'usturoi', 'verdeata', 'vinete']",32
331,1,Romania,"['apa', 'branza', 'branza telemea', 'cacao', 'carne', 'condimente', 'corn', 'drojdie', 'faina', 'gem', 'lapte', 'ou (crud)', 'paine', 'pasta de rosii', 'paste fainoase', 'portocala', 'sare', 'ulei', 'unt', 'zahar']",20
332,1,Romania,"['apa', 'banana', 'bors crud', 'cascaval', 'ceai', 'ceapa', 'costita afumata', 'fasole boabe', 'morcovi', 'paine', 'pastarnac', 'pastrama', 'patrunjel radacina', 'sare', 'suc de portocale', 'telina', 'verdeata']",17
333,1,Romania,"['apa', 'bors crud', 'cacao', 'carne', 'carne de porc', 'cartofi', 'ceapa', 'conserva de peste', 'corn', 'esenta de rom', 'faina', 'gem', 'morcovi', 'otet', 'ou (crud)', 'paine', 'paine alba', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'pesmet', 'piper', 'rosie', 'sare', 'smantana de frisca', 'suc', 'ulei', 'unt', 'usturoi', 'zahar', 'zahar pudra']",31
334,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'cas de oi', 'ceai', 'ceapa', 'corn', 'malai', 'mar', 'morcovi', 'ou preparat', 'paine', 'paine prajita', 'ridichi', 'sare', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",21
335,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'branza vaci', 'cartofi pai', 'cas de oi', 'ceapa', 'drojdie', 'faina', 'fructe', 'gris', 'iaurt', 'lapte', 'malai', 'margarina', 'masline', 'morcovi', 'ou (crud)', 'ou ochi', 'paine', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar', 'zahar pudra']",28
336,1,Romania,"['apa plata', 'ardei gras', 'bulion de gaina', 'caise', 'carne de pasare', 'carne de pui', 'ceai de menta', 'ceapa', 'faina', 'iaurt', 'mar', 'morcovi', 'ou (crud)', 'paine', 'paine prajita', 'pesmet', 'portocala', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",23
337,1,Romania,"['apa', 'apa plata', 'aripa pui preparata', 'arome', 'baton panificatie', 'cartofi preparati', 'ceai', 'chipsuri', 'gelatina', 'inghetata', 'lapte', 'napolitana', 'ou (crud)', 'paine prajita', 'piscot', 'smantana de frisca', 'zahar']",17
338,1,Romania,"['apa', 'ardei', 'branza vaci', 'carne de vitel', 'castravete', 'ceai', 'ceapa', 'cereale', 'condimente', 'faina', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paste fainoase', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'suc', 'telina', 'ulei', 'unt', 'verdeata', 'zahar', 'zeama de lamaie']",26
339,1,Romania,"['apa', 'carne de pui', 'cartofi', 'ceapa', 'cereale', 'corn', 'faina', 'lapte', 'mar', 'morcovi', 'napolitana', 'ou (crud)', 'ou ochi', 'paine', 'pesmet', 'sare', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",21
340,1,Romania,"['apa', 'branza topita', 'bulion de rosii', 'carne de pui preparata', 'cartof natur', 'ceapa', 'condimente', 'faina', 'mar', 'morcovi', 'paine', 'rosie', 'salam', 'sare', 'ulei']",15
341,1,Romania,"['apa', 'cacao', 'cartofi preparati', 'chipsuri', 'lapte', 'nectarina', 'ou preparat', 'paine', 'zahar']",9
342,1,Romania,"['apa', 'arome', 'banana', 'cascaval', 'ceai', 'ceapa', 'condimente', 'faina', 'gris', 'iaurt', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'paste fainoase', 'sare', 'telina', 'ulei', 'verdeata', 'zahar']",20
343,1,Romania,"['apa', 'bors crud', 'cacao', 'cartofi pai', 'ceapa', 'fasole verde', 'ficat preparat', 'lapte', 'mar', 'morcovi', 'ou preparat', 'paine', 'pasta de rosii', 'paste fainoase', 'pesmet', 'rosie', 'sare', 'ulei', 'unt', 'zahar']",20
344,1,Romania,"['apa', 'bulion de carne', 'carne de porc', 'ceapa', 'cereale', 'lapte', 'orez', 'ou (crud)', 'paine', 'piper', 'portocala', 'salata verde', 'sare', 'seminte de floarea soarelui prajite', 'ulei']",15
345,1,Romania,"['apa', 'ardei', 'banana', 'branza telemea', 'carne la gratar', 'cartofi', 'ceapa', 'faina', 'inghetata', 'lapte', 'malai', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pate', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",24
346,1,Romania,"['apa', 'branza telemea', 'carne de porc', 'cartofi', 'ciocolata', 'compot de pere', 'faina', 'iaurt de baut', 'lapte', 'malai', 'ou (crud)', 'paine', 'pesmet', 'sare', 'smantana', 'ulei', 'unt']",17
347,1,Romania,"['apa', 'ardei gras', 'ardei prajit', 'bulion de gaina', 'cacao', 'carne de pasare', 'ceapa', 'lapte', 'mar', 'morcovi', 'orez', 'ou preparat', 'paine', 'pepene', 'piper', 'pruna', 'rosie', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",25
348,1,Romania,"['apa', 'branza', 'cascaval', 'ciocolata mars', 'condimente', 'drojdie', 'faina', 'ou (crud)', 'paine', 'pasta de rosii', 'rosie', 'sare', 'suc de fructe', 'sunca presata', 'ulei']",15
349,1,Romania,"['apa', 'ardei gras', 'banana', 'bors crud', 'cartofi', 'cartofi pai', 'ceapa', 'fasole verde', 'morcovi', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",16
350,1,Romania,"['apa', 'apa minerala', 'ardei', 'cartofi', 'ceapa', 'gogosari murati', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel', 'piper', 'salam', 'sare', 'suc', 'turta dulce', 'ulei', 'vinete']",17
351,1,Romania,"['carne de porc preparata', 'cartofi', 'castravete', 'ceai de tei', 'ciocolata', 'compot de cirese', 'dulceata piersici', 'gris', 'lapte', 'mandarina', 'mar', 'paine', 'portocala', 'rosie', 'sare', 'sticksuri', 'unt', 'zahar']",18
352,1,Romania,"['apa', 'ardei capia', 'branza', 'burta', 'cacao', 'cartofi pai', 'ceapa', 'dafin, frunza', 'esenta de rom', 'faina', 'morcovi', 'orez', 'otet', 'ou (crud)', 'piper', 'sare', 'smantana de frisca', 'suc', 'suc cappy', 'ulei', 'usturoi', 'verdeata', 'zahar']",23
353,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'branza topita', 'bulion de carne', 'carne de pasare', 'cartofi', 'cartofi pai', 'ceai', 'ceapa', 'ciuperci', 'fasole verde', 'morcovi', 'orez', 'paine', 'pate', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",26
354,1,Romania,"['apa minerala', 'ardei', 'bors crud', 'branza vaci', 'capsuni', 'carne', 'carne de pui', 'cartofi', 'castravete', 'ceai', 'ceapa', 'condimente', 'dulceata', 'faina', 'lamaie', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine prajita', 'patrunjel radacina', 'peste', 'rosie', 'rosii in bulion', 'sare', 'sunca presata', 'supa de oase', 'telina', 'ulei', 'unt', 'vanilie', 'verdeata', 'zahar']",33
355,1,Romania,"['apa', 'ardei', 'bors crud', 'carne de porc', 'cartofi', 'ceai', 'ceapa', 'mar', 'morcovi', 'napolitana', 'ou preparat', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'ulei', 'verdeata', 'vinete']",18
356,1,Romania,"['capsuni', 'carne tocata', 'castravete murat', 'chifla', 'corn', 'crenvursti', 'inghetata', 'ketchup', 'mustar', 'ulei']",10
357,1,Romania,"['apa', 'ceapa', 'cereale', 'ciocolata', 'crenvursti', 'faina', 'fasole verde', 'gem', 'lapte', 'marar', 'morcovi', 'mustar', 'napolitana', 'ou (crud)', 'paine', 'piper', 'sare', 'smantana', 'suc de soc', 'ulei', 'zahar']",21
358,1,Romania,"['bors crud', 'carne', 'cartofi preparati', 'cascaval', 'ceapa', 'cereale', 'faina', 'fructe', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'patrunjel radacina', 'peste preparat', 'rosii in bulion', 'sare', 'supa de oase', 'unt', 'verdeata', 'zahar']",21
359,1,Romania,"['apa', 'ardei gras', 'cacao', 'ceapa', 'cereale', 'crema de ciocolata finetti', 'faina', 'lapte', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'pate', 'sare', 'seminte de floarea soarelui prajite', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",21
360,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'cola', 'covrig', 'covrigi cu susan', 'fasole verde', 'hamburger', 'mar', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",20
361,1,Romania,"['apa', 'ardei', 'bulion de rosii', 'ceapa', 'ciocolata', 'condimente', 'corn', 'dovlecel', 'faina', 'morcovi', 'paine', 'patrunjel', 'sare', 'ulei']",14
362,1,Romania,"['apa', 'branza', 'carne', 'cartofi', 'ceai', 'ceapa', 'condimente', 'faina', 'ficat de pui preparat', 'kiwi', 'mamaliga', 'paine', 'pasta de rosii', 'pate de pui', 'piper', 'sare', 'smantana', 'ulei']",18
363,1,Romania,"['apa', 'banana', 'biscuiti', 'bors crud', 'carne de pasare', 'cartofi', 'castravete', 'cereale', 'faina', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'ou fiert', 'paine', 'pastarnac', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'unt', 'verdeata']",23
364,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bors crud', 'branza', 'carne de pasare', 'cartofi', 'ceapa', 'cola', 'crenvursti', 'fasole verde', 'lapte', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",22
365,1,Romania,"['apa', 'ardei', 'biscuiti', 'carne de pui', 'carne de vita tocata', 'cartofi pai', 'cascaval', 'ceapa', 'faina', 'inghetata', 'masline', 'orez', 'ou (crud)', 'paine', 'pesmet', 'piper', 'rosie', 'sare', 'strugure', 'ulei', 'verdeata', 'zahar']",22
366,1,Romania,"['apa', 'bulion de rosii', 'cacao', 'carne de porc', 'carne de vita', 'cartofi', 'ceapa', 'ciocolata', 'drojdie', 'faina', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'varza murata', 'verdeata', 'zahar']",25
367,1,Romania,"['carne tocata', 'cartofi pai', 'castravete murat', 'chifla', 'ciocolata', 'friptura', 'ketchup', 'paine', 'snacks', 'ulei']",10
368,1,Romania,"['apa plata', 'ardei', 'cacao', 'cartofi pai', 'castravete', 'ceapa', 'esenta de rom', 'faina', 'ou (crud)', 'ou fiert', 'paine', 'rosie', 'sare', 'smantana de frisca', 'suc', 'ulei', 'zahar']",17
369,1,Romania,"['apa', 'apa plata', 'ardei', 'banana', 'biscuiti cu miere', 'branza telemea', 'carne de vita tocata', 'ceapa', 'ciocolata (baton)', 'faina', 'lapte', 'orez', 'ou (crud)', 'paine', 'paste fainoase', 'pate', 'piper', 'rosie', 'sare', 'suc de portocale fresh', 'ulei', 'verdeata', 'zahar']",23
370,1,Romania,"['apa', 'apa plata', 'ardei gras', 'bors crud', 'cabanos', 'capsuni', 'cartofi', 'ceapa', 'fasole verde', 'morcovi', 'paine', 'patrunjel radacina', 'rosie', 'salata verde', 'sare', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zeama de lamaie']",21
371,1,Romania,"['apa', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'carne de pasare preparata', 'cartofi', 'ceai', 'ceapa', 'covrig', 'dulceata', 'fructe', 'lapte', 'mandarina', 'mar', 'morcovi', 'paine', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",23
372,1,Romania,"['apa', 'apa plata', 'ardei gras', 'bors crud', 'bulion de carne', 'cacao', 'carne de pasare', 'cartofi', 'ceapa', 'inghetata de vanilie', 'lapte', 'mar', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'peste preparat', 'piper', 'rosie', 'sare', 'ulei', 'verdeata', 'zahar']",23
373,1,Romania,"['apa', 'branza vaci', 'carne de vitel', 'cascaval', 'ceai', 'ceapa', 'cereale', 'ciocolata', 'condimente', 'iaurt cu fructe', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paste fainoase', 'patrunjel radacina', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'verdeata', 'zeama de lamaie']",24
374,1,Romania,"['apa', 'apa plata', 'ceapa', 'crenvursti', 'iaurt', 'mar', 'morcovi', 'mustar', 'orez', 'paine', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'verdeata', 'zahar']",17
375,1,Romania,"['apa', 'cacao', 'carne', 'cascaval', 'ceapa', 'condimente', 'faina', 'fasole boabe', 'lapte', 'morcovi', 'orez', 'ou ochi', 'paine', 'parizer', 'pasta de rosii', 'patrunjel', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata', 'zahar']",25
376,1,Romania,"['apa', 'ardei gras', 'banana', 'bors crud', 'branza telemea', 'bulion de carne', 'carne de pasare', 'cartofi', 'castravete', 'ceai', 'ceapa', 'cereale', 'chipsuri cu paprika', 'condimente', 'fasole verde', 'gem', 'lapte', 'mar', 'morcovi', 'napolitana cu ciocolata', 'orez', 'paine', 'parizer de vita', 'paste fainoase', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",32
