COUNTRY,SUBJECT,SURVEY_DAY,items,length
LAO,LAO_1644,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot thrysostachys siamensis, boiled', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'soup, beef spare ribs broth', 'buffalo meat', 'cabbage chinese, white', 'rice glutinous soaked', 'tap water', 'gourd sponge round', 'refined salt'}",13
LAO,LAO_1645,1,"{'milk powdered, bear brand (honey)', 'rice glutinous, polished, steamed', 'omlet hen egg', 'pork, roasted (fat 14.6%)', 'wafer', 'tap water', 'nile tilapia salt coat , grilled'}",7
LAO,LAO_1646,1,"{'monosodium glutamate', 'chilli bird', 'chicken breast, boiled', 'cabbage chinese, white', 'gourd sponge  young leaves (tips)', 'duck leg meat', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'bamboo shoot thrysostachys siamensis, boiled', 'tap water', 'crisp eggplant', 'rice glutinous, polished, steamed', 'chinese garlic, dried bulbs, burnted', 'common climbing perch', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'soup, chicken broth', 'duck gizzard'}",20
LAO,LAO_1647,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'papaya, ripe', 'coriander', 'rice glutinous, polished, steamed', 'frog meat', 'chilli bird', 'dill / pak-chee-lao (thai)', 'cabbage chinese', 'fish sauce, grade 1', 'tap water', 'nug-su-na-du, boiled (karen name)', 'refined salt'}",13
LAO,LAO_1647,2,"{'monosodium glutamate', 'shallot spring', 'coriander', 'rice glutinous, polished, steamed', 'water melon', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tomato cherry small', 'sugar, white', 'beef meat lean, grilled', 'chinese garlic, dried bulbs, burnted', 'rice glutinous soaked', 'tap water', 'rabbit meat', 'refined salt'}",15
LAO,LAO_1648,1,"{'milk powdered, lactogen gold 1', 'tap water'}",2
LAO,LAO_1649,1,"{'refined salt', 'rice glutinous, polished, steamed', 'tap water', 'common climbing perch', 'frog small green with bone'}",5
LAO,LAO_165,1,"{'monosodium glutamate', 'pork sausage, fried (fat 20.8%)', 'chilli bird', 'garlic, dried bulbs', 'banana blossoms', 'shallot bulbs', 'mint leaves', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'common silver barb', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'roasted uncooked rice', 'soup, pork broth', 'pork blood, boiled', 'shallot spring', 'rice glutinous, polished, steamed', 'galangal tuber', 'apple', 'pear', 'refined salt', 'pork tenderloin, boiled (fat 2.2%)', 'pork ball, blanch', 'yoghurt drinking uht different flavours', 'nile tilapia, boiled', 'coriander'}",26
LAO,LAO_1650,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_1651,1,"{'monosodium glutamate', 'pork loin, boiled (fat 7.9%)', 'soup, pork broth', 'pork liver', 'rice glutinous, polished, steamed', 'soybean oil', 'kalanchoe', 'bamboo shoot thrysostachys siamensis, boiled', 'hen egg, whole', 'tap water', 'pumpkin', 'cake cream filled / jamroll (euro brand)', 'cassava young leaves', 'refined salt'}",14
LAO,LAO_1652,1,"{'human milk, 6 month lactation', 'tap water', 'rice glutinous, polished, steamed'}",3
LAO,LAO_1653,1,"{'human milk, 6 month lactation', 'seasoning sauce, grade 1', 'papaya, ripe', 'ivygourd', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'chicken liver, boiled', 'carrot', 'milk whole uht, natural', 'rice polished, raw', 'tap water', 'pumpkin', 'potato, boiled'}",13
LAO,LAO_1653,2,"{'human milk, 6 month lactation', 'pork loin, boiled (fat 7.9%)', 'ivygourd', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'rice polished, raw', 'beef meat lean, grilled', 'tap water', 'pumpkin', 'refined salt'}",10
LAO,LAO_1654,1,"{'seasoning sauce, grade 1', 'sanwich, jam filled', 'soup, fish broth', 'rice glutinous, polished, steamed', 'frog meat', 'sesbania flowers', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'gunthers walking catfish, boiled'}",9
LAO,LAO_1655,1,"{'monosodium glutamate', 'chicken, skin', 'chicken, breast', 'shallot spring', 'fennel common leaves / culantro', 'rice glutinous, polished, steamed', 'freshwater fish / pla ka-yang (thai)', 'coffee powder, instant', 'fermented fish, liquid part (fermented for 3 -12 months)', 'chilli bird', 'tomato cherry small', 'soup, fish broth', 'chicken breast, boiled', 'tap water', 'mushroom indian oyster', 'common climbing perch', 'refined salt'}",17
LAO,LAO_1656,1,"{'human milk, 6 month lactation', 'rice porridge pre-cooked with seasoning', 'rice glutinous, polished, steamed', 'short bodied mackerel, steamed', 'kalanchoe', 'apple', 'tap water', 'cake cream filled / jamroll (euro brand)', 'bread white sliced'}",9
LAO,LAO_1657,1,"{'human milk, 6 month lactation', 'monosodium glutamate', 'pedisure', 'ivygourd', 'yoghurt drinking uht different flavours', 'sugar, white', 'rice glutinous, polished, steamed', 'grapes, red (small)', 'pear', 'apple', 'rice polished, raw', 'tap water', 'amaranth spineless', 'pork, shreded, chinese style', 'longkong', 'refined salt'}",16
LAO,LAO_1658,1,"{'human milk, 6 month lactation', 'rice polished, raw', 'tap water', 'bread white sliced', 'refined salt'}",5
LAO,LAO_1659,1,"{'banana (nam-wa variety), ripe', 'pork skin deep, fried (fat 46.0%)', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'jellies', 'ovaltine, uht', 'tap water'}",7
LAO,LAO_166,1,"{'golden applesnail, channeled applesnail, boiled', 'monosodium glutamate', 'oak fern', 'chicken, meat', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird', 'bamboo shoot thrysostachys siamensis, boiled', 'cabbage chinese', 'tap water', 'acacia pennata / cha-om (thai)', 'garlic, dried bulbs', 'refined salt'}",13
LAO,LAO_1660,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'mushroom straw', 'soybean oil', 'bamboo shoot, boiled', 'fish sauce, grade 1', 'cabbage chinese, white', 'garlic, dried bulbs', 'shallot bulbs', 'seasoning (ros-dee brand)', 'shrimp tiny paste, fermented', 'carrot', 'tap water', 'rice glutinous, polished, steamed', 'milk low fat uht natural high calcium', 'cabbage', 'apple', 'refined salt', 'seasoning sauce, grade 1', 'windbetal leaves'}",20
LAO,LAO_1660,2,"{'monosodium glutamate', 'lentinus squarrosulus', 'seasoning (ros-dee brand)', 'snail pond / river', 'rice glutinous, polished, steamed', 'bamboo shoot', 'chilli bird', 'oyster sauce', 'bamboo shoot, boiled', 'windbetal leaves', 'apple', 'tap water', 'litchi', 'refined salt'}",14
LAO,LAO_1661,1,"{'human milk, 6 month lactation', 'soup, pork broth', 'rice polished, steamed', 'seasoning (ros-dee brand)', 'biscuits plain / buttermilk commercially baked', 'tap water', 'refined salt'}",7
LAO,LAO_1662,1,"{'pepsi', 'seasoning (ros-dee brand)', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'soybean oil', 'pork, roasted (fat 14.6%)', 'omlet hen egg', 'hen egg, whole', 'tap water'}",10
LAO,LAO_1663,1,"{'human milk, 6 month lactation', 'monosodium glutamate', 'shallot spring', 'rice glutinous, polished, steamed', 'frog meat', 'oyster sauce', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soybean oil', 'orange flavored water (sugar 13%)', 'thai water morning glory white stem', 'rice glutinous soaked', 'tap water', 'common climbing perch', 'refined salt'}",14
LAO,LAO_1663,2,"{'rice vermicelli, instant with seasoning', 'deep fired banana / kluai-khaek (thai)', 'rice glutinous, polished, steamed', 'pork, roasted (fat 14.6%)', 'cabbage', 'hen egg, whole', 'tap water', 'pork, shreded, chinese style', 'hen egg whole, boiled'}",9
LAO,LAO_1664,1,"{'tap water', 'milk powder defatted, high calcium (anlene)', 'milk powdered, bear brand (honey)'}",3
LAO,LAO_1665,1,"{'soup, pork broth', 'monosodium glutamate', 'pork tenderloin, boiled (fat 2.2%)', 'rice porridge pre-cooked with seasoning', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'buffalo meat', 'tap water', 'refined salt'}",9
LAO,LAO_1666,1,"{'human milk, 6 month lactation', 'rice glutinous, polished, steamed', 'tap water', 'common climbing perch', 'refined salt'}",5
LAO,LAO_1667,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'mango (nam-dok-mai variety), ripe', 'bamboo shoot, boiled', 'oyster sauce', 'soybean oil', 'chilli bird', 'fish sauce, grade 1', 'garlic, dried bulbs', 'seasoning (ros-dee brand)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'tap water', 'soup, pork broth', 'rambutan', 'pak ka yheng (thai)', 'rice glutinous, polished, steamed', 'galangal tuber', 'refined salt', 'rice polished, steamed', 'giant water bug, blanched', 'bak-ngeaw (thai)'}",22
LAO,LAO_1668,1,"{'coffee 3 in 1 instant coffee mix (nescafee brand)', 'monosodium glutamate', 'soup, pork broth', 'pork tenderloin, boiled (fat 2.2%)', 'mango (kaew variety), ripe', 'seasoning sauce, grade 1', 'pepsi', 'coriander', 'rice glutinous, polished, steamed', 'chilli bird', 'pork, roasted (fat 14.6%)', 'biscuits plain / buttermilk commercially baked', 'cabbage chinese', 'tea hot/ice (no sugar added), ready to drink', 'tap water', 'pork sausage, fried, northeastern style (fat 31.6%)', 'refined salt'}",17
LAO,LAO_1668,2,"{'monosodium glutamate', 'pepsi', 'chicken breast, boiled', 'seasoning (ros-dee brand)', 'mint leaves', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tea hot/ice (no sugar added), ready to drink', 'tap water', 'roasted uncooked rice', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'galangal tuber', 'chilli bird ground', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'banana (nam-wa variety), ripe', 'yoghurt drinking uht different flavours', 'coriander', 'soup, chicken broth', 'rabbit meat'}",21
LAO,LAO_1669,1,"{'monosodium glutamate', 'pork spare ribs, boiled (fat 18.8%)', 'soybean oil', 'bamboo shoot, boiled', 'chilli bird', 'garlic, deep fried', 'seasoning (ros-dee brand)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'grapes, red (small)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'rice glutinous soaked', 'tap water', 'pumpkin', 'acacia pennata / cha-om (thai)', 'cake cream filled / jamroll (euro brand)', 'gunthers walking catfish, boiled', 'mushroom oyster', 'ginger young', 'soup, pork broth', 'shallot spring', 'apple', 'cabbage chinese  flowers', 'chilli bird ground', 'refined salt', 'pumpkin young leaves', 'rice polished, steamed', 'pork loin (fat 7.7%)', 'kalanchoe', 'sesame seeds, white, roasted'}",29
LAO,LAO_167,1,"{'mango (kaew variety), unripe', 'monosodium glutamate', 'refined salt', 'rice glutinous, polished, steamed', 'sugar, white', 'bamboo shoot, boiled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'cassava young leaves', 'chilli bird ground', 'chinese garlic, dried bulbs, burnted', 'rice glutinous soaked', 'tap water', 'mushroom indian oyster', 'common climbing perch', 'garlic, dried bulbs', 'frog small green with bone'}",17
LAO,LAO_1670,1,"{'shrimp cracker from wheat flour', 'monosodium glutamate', 'nile tilapia, boiled', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'gunthers walking catfish, boiled', 'pork shoulder (fat 12.8%)', 'tap water', 'refined salt', 'tom yum seasoning (knorr brand)'}",12
LAO,LAO_1671,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_1672,1,"{'banana (nam-wa variety), ripe', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'cornpuff salted, baked', 'gunthers walking catfish, roasted', 'apple', 'soymilk, original classic  (lactasoy brand)', 'orange flavored water (sugar 13%)', 'tap water', 'refined salt'}",10
LAO,LAO_1673,1,"{'monosodium glutamate', 'soup, pork broth', 'seasoning sauce, grade 1', 'pork ball, blanch', 'rambutan', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'seaweed, dried', 'refined salt'}",11
LAO,LAO_1674,1,"{'monosodium glutamate', 'lettuce', 'sugar, white', 'chilli bird', 'soybean oil', 'oyster sauce', 'bitter orange; leech leaves, semi-dried', 'garlic, dried bulbs', 'shallot bulbs', 'mint leaves', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'nile tilapia salt coat , grilled', 'soup, pork broth', 'lemon grass', 'rice glutinous, polished, steamed', 'water melon', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'nile tilapia, boiled'}",23
LAO,LAO_1675,1,"{'tap water', 'common climbing perch', 'rice glutinous, polished, steamed', 'refined salt'}",4
LAO,LAO_1676,1,"{'mango (kaew variety), unripe', 'monosodium glutamate', 'chicken, skin', 'pork small intestine', 'horseradish leaves and tender tips', 'ginger root, mature', 'shallot bulbs', 'coriander', 'rice glutinous, polished, steamed', 'sugar, white', 'chilli bird', 'chicken breast, boiled', 'apple', 'soup, chicken broth', 'chayote tops and young leaves', 'tap water', 'chilli bird ground', 'refined salt'}",18
LAO,LAO_1677,1,"{'monosodium glutamate', 'pork loin, boiled (fat 7.9%)', 'soup, pork broth', 'pork blood, boiled', 'rice glutinous, polished, steamed', 'mango (nam-dok-mai variety), ripe', 'milk whole uht, natural', 'soybean oil', 'kalanchoe', 'sardines, canned in tomato sauce', 'fish sauce, grade 1', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'hen egg, whole', 'tap water', 'refined salt'}",15
LAO,LAO_1678,1,"{'shrimp cracker from wheat flour', 'milk whole uht, different flavours', 'rice vermicelli, instant with seasoning', 'rice glutinous, polished, steamed', 'soybean oil', 'buffalo meat', 'soymilk, original classic  (lactasoy brand)', 'hen egg, whole', 'tap water', 'tangelo / tangerine / mandarin'}",10
LAO,LAO_1678,2,"{'monosodium glutamate', 'sugar, white', 'soybean oil', 'guava common', 'sasuge berliner pork, beef (fat 17.2%)', 'garlic, dried bulbs', 'fermented fish, liquid part (fermented for 3 -12 months)', 'hen egg, fried', 'rice noodles fresh small size', 'orange flavored water (sugar 13%)', 'tap water', 'amaranth spineless', 'toffee candy', 'rice glutinous, polished, steamed', 'cocoa  for hot drink, powder', 'duck egg whole, boiled', 'soymilk, original classic  (lactasoy brand)', 'refined salt', 'seasoning sauce, grade 1', 'soybean sauce-black, thick'}",20
LAO,LAO_1679,1,"{'soup, pork broth', 'pork sausage, dried / kun-chieng (thai) (fat 29.3%)', 'coca-cola', 'ivygourd', 'seasoning (ros-dee brand)', 'soybean sauce, grade 1', 'wheat noodles, instant with seasoning', 'rice glutinous, polished, steamed', 'chayote fruit', 'nile tilapia, fried', 'pear', 'cookies chocolate sandwich with creme filling regular', 'milk powdered, dumex (1-plus)', 'tap water', 'chicken wing, fried', 'refined salt'}",16
LAO,LAO_168,1,"{'milk powdered, lactogen 2', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'shrimp cracker from wheat flour', 'tap water'}",5
LAO,LAO_1680,1,"{'coffee 3 in 1 instant coffee mix (nescafee brand)', 'monosodium glutamate', 'banana (nam-wa variety), ripe', 'shallot spring', 'striped snakehead fish, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'cabbage chinese, white', 'beef meat lean, grilled', 'tap water', 'chilli bird ground', 'common climbing perch', 'refined salt'}",14
LAO,LAO_1681,1,"{'monosodium glutamate', 'chilli bird', 'galangale', 'bitter orange; leech leaves, semi-dried', 'seasoning (ros-dee brand)', 'pork, sundried, grilled', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'amaranth spineless', 'gunthers walking catfish, boiled', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'refined salt', 'banana (nam-wa variety), ripe', 'nile tilapia, boiled', 'coriander'}",21
LAO,LAO_1681,2,"{'monosodium glutamate', 'pork skin deep, fried (fat 46.0%)', 'ginger root, mature', 'mango (nam-dok-mai variety), ripe', 'sugar, white', 'chilli bird', 'pork, roasted (fat 14.6%)', 'galangale', 'garlic, deep fried', 'bitter orange; leech leaves, semi-dried', 'yard long bean green', 'papaya, ripe', 'banana blossoms', 'shallot bulbs', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'amaranth spineless', 'horseradish leaves and tender tips', 'shallot spring', 'rice glutinous, polished, steamed', 'tomato cherry small', 'sugarcane juice, fresh', 'cabbage', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'banana (nam-wa variety), ripe', 'coriander', 'nile tilapia, boiled', 'nile tilapia, fried', 'thai water morning glory white stem', 'coconut cream, added water 28% (fat 24.9%)'}",32
LAO,LAO_1682,1,"{'monosodium glutamate', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird', 'chicken breast, boiled', 'shallot bulbs, grilled', 'sardines, canned in tomato sauce', 'rice noodles fresh small size', 'cabbage chinese, white', 'soup, chicken broth', 'chinese garlic, dried bulbs, burnted', 'tap water', 'refined salt'}",13
